label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,0.252088190326878,-0.16258802664682523,-0.10737690987522318,0.3885303166325838,-0.4991942838872583,-0.11331018172675796,0.3403508565047424,-0.7959585816879404,-0.10414843417377104,0.3235823095134057,-1.0,-0.0675600833874255,0.16675615764754975,-0.6803318907258391,-0.03416926591023084,0.17857203906698754,-0.8518607575500304,-0.11460084365959369,0.194863840343796,-0.6261960324668687,-0.12638973409711615,0.1678401571011403,-0.5657666551204555,-0.12594251867211806,0.0009670178871801234,-0.6391210834524496,-0.01746454534480705,0.006611613816945005,-0.7961162912711189,-0.11519548756864695,0.06832417142888003,-0.5420684986776029,-0.11840021764718413,0.04165435618592924,-0.509869879932122,-0.10062186233864141,-0.15232357547196315,-0.5646461887321432,-0.020960092724645402,-0.1532610135221475,-0.7181407690073864,-0.14814193860011865,-0.06283119074401812,-0.47528673985454944,-0.09852010839304047,-0.0822139611182209,-0.4343193097324551,-0.037783434567921124,-0.31648027488141184,-0.47007355370823883,-0.029657640910422833,-0.2846645094030437,-0.5762782490540026,-0.11266042864903042,-0.20021209288148092,-0.42599315541399957,-0.07045010035099132,-0.2152864633796911,-0.3895280044010041,-0.021207023358243034
A,0.0,0.0,0.0,0.2440251986670934,-0.11182206519011843,-0.1371662342138199,0.3785577977572971,-0.47221875590273815,-0.1482791967764319,0.3345403049533516,-0.7988989815252673,-0.13858878947309375,0.28488892601683885,-1.0,-0.09724095413067176,0.1958749297853917,-0.6671137847851343,-0.04176753097506738,0.10876791211319646,-0.8448528321099658,-0.16313099912984602,0.13252284271566686,-0.6226040663711235,-0.19842537324139042,0.1719534180078108,-0.5341725107329369,-0.19865738995529877,0.022186851749826927,-0.6243220583893727,-0.0070017378691341675,-0.0597360192866181,-0.7910302466998949,-0.14639081516547026,0.008662072725839288,-0.5289077938079185,-0.14614460344049993,0.05001886650512052,-0.4701434156094969,-0.10335785395410461,-0.13105091404248145,-0.5636585657667474,-0.0019322823322612912,-0.21563755062165987,-0.7041221075624737,-0.1574848221950178,-0.12190527120112693,-0.46013855418915794,-0.0982044219590146,-0.0693236364096791,-0.40364270692233317,-0.013024199291718608,-0.28790677547661975,-0.49464647770089887,-0.0069628128736436805,-0.34040368534141546,-0.5867525133454125,-0.10538230612188806,-0.2619190735000362,-0.4174783418505873,-0.06657822170776785,-0.21337802140439505,-0.37078011873459044,-0.006884931197370157
A,0.0,0.0,0.0,0.3231454331038337,-0.0559437508166327,-0.1749798793998501,0.6329507240253578,-0.38598531920920387,-0.19026809292223848,0.7175924976609732,-0.7533859260686324,-0.18118493181693984,0.7556111011499143,-1.0,-0.1304319547436942,0.49580972052802397,-0.6767802354381872,-0.0169781426545737,0.5001650551781428,-0.9267017910126055,-0.17011428343203663,0.4086944439410861,-0.6748418355327974,-0.22015929360358436,0.41272789417012473,-0.5610587327005007,-0.22197856646906144,0.2911678848998534,-0.7017706265921357,0.027918480810633695,0.2865904499991893,-0.9459026735958448,-0.15003218263786433,0.22700868992563755,-0.6315136293016872,-0.154996564338425,0.2601959274706179,-0.5365843103518984,-0.09794570993795503,0.10057725798344894,-0.7017564994425439,0.03131467253345926,0.0699727256600538,-0.9006281991734961,-0.16365681998141657,0.04896845580359996,-0.5953443114200778,-0.0972024624174188,0.09919083025198543,-0.5052135738898802,0.011338156535326663,-0.09553666716578621,-0.6853545211170486,0.020151745026241893,-0.1141283536780183,-0.8192126611687218,-0.09926827490615284,-0.11292939381772091,-0.6018360048945507,-0.053450374639298734,-0.07705847471609795,-0.5200985824686961,0.022993043772060972
A,0.0,0.0,0.0,0.2568616167413927,-0.1374146633028843,-0.12583666293596074,0.37908878279428276,-0.5034047667426533,-0.1348260920372267,0.3217753493681537,-0.8073515750797317,-0.12502498481691032,0.28207915765035546,-1.0,-0.08393158621512452,0.16400194193668635,-0.6826942690620516,-0.03661939554442962,0.12020667189723952,-0.8730830667372645,-0.14821051244476643,0.15153809987823344,-0.6444574961574077,-0.17301661540597268,0.15871955774468377,-0.5731868377429831,-0.17156929661837794,-0.005863877555157083,-0.630764766109843,-0.010380751986957832,-0.04581556644187069,-0.8113496509408357,-0.14494772015931756,0.03139352249418235,-0.5436860113816869,-0.14274246269203214,0.0396441331808656,-0.4944601905451216,-0.10182462569705061,-0.1618373103979141,-0.5558614797972832,-0.011941675368458908,-0.2011461777020383,-0.7033399036842909,-0.1640944718400964,-0.09965734309641014,-0.45385621264008963,-0.10197407769814024,-0.08597123778194048,-0.408673753153546,-0.017615925346088072,-0.32430790078522864,-0.46569579720011095,-0.02193995105301878,-0.32725818117458494,-0.5622062931998103,-0.11255800342598335,-0.24107645980196002,-0.3979457394808879,-0.06732549383371589,-0.23281601089224774,-0.363489810517802,-0.007981772832372652
A,0.0,0.0,0.0,0.3416511052924443,-0.0687062854558913,-0.14821058411447383,0.6351402675268583,-0.42183938474552235,-0.16914362406305444,0.6901182291974373,-0.7772682052625003,-0.1691710241274119,0.7498595226635383,-1.0,-0.13094233249177784,0.43220683209014704,-0.699980707026268,-0.04211263515490955,0.5093191719973957,-0.921211144658194,-0.1551152963192946,0.4511958493597954,-0.6389813880456551,-0.17007561258617196,0.4166451408749643,-0.5767676696833682,-0.16671345826829626,0.23190083102433803,-0.7158432640240483,-0.01438000140188173,0.31544130924045477,-0.9240186111222389,-0.1585001403867765,0.2763883719594993,-0.5973228294602163,-0.15204602848110976,0.23831690379510506,-0.5619400148994537,-0.10790982947747357,0.034613532493563956,-0.6969059562034043,-0.017157043987525357,0.09340283717265095,-0.8712040063767855,-0.1793998663742457,0.09684472508344538,-0.5652060312474851,-0.10380999826424746,0.0670883740635389,-0.528043817279491,-0.011839919595155958,-0.18252294324477863,-0.6655803719965874,-0.030107775789157448,-0.10963520588503456,-0.7734895521355467,-0.12213426679248598,-0.07976663941717388,-0.565977036962984,-0.06327223455645886,-0.1068456891377705,-0.5331386839101235,0.004396336612801139
A,0.0,0.0,0.0,0.2489408537139976,-0.11746342433399279,-0.16639661811386666,0.47554607087633827,-0.4382665471036235,-0.194066389759562,0.4969705081165297,-0.7761091516259144,-0.1976548652734022,0.4830820388029966,-1.0,-0.15902448032720146,0.32084638834844853,-0.6972525538026866,-0.02137095273487903,0.26149803242678654,-0.9042448066965502,-0.16008678139499266,0.23880075681985977,-0.6539465500754007,-0.20930608898730965,0.2767354918960348,-0.5810711453824511,-0.2183669500542705,0.13749975758711364,-0.6879760203807098,0.02185937037213581,0.07926767545025291,-0.8770319048135414,-0.1377929900874954,0.09233049330134667,-0.5823650702560345,-0.1432618521180987,0.13734330226169175,-0.5406530097847401,-0.09793687681689899,-0.031124011877275436,-0.6582060244587091,0.028157083032425357,-0.09999450986026365,-0.8089807760435431,-0.14313068967524328,-0.06264156571137325,-0.5383148111678729,-0.07884208204296574,-0.002714915070815974,-0.49866999316327376,0.016885314013802857,-0.20264897876572371,-0.6214806497157009,0.020202089067481947,-0.24803342375220186,-0.7143609217862675,-0.07504709123553553,-0.20436785684337724,-0.5254434107260942,-0.02474503112205625,-0.1544412908766169,-0.48203175595154363,0.04728017012161063
A,0.0,0.0,0.0,0.31025971077510883,-0.05754476893710395,-0.13295524077241266,0.5630563633251295,-0.4628344256538538,-0.13022364488204774,0.5994147858119174,-0.7976973352481911,-0.10263772225433468,0.6374676712602222,-1.0,-0.04245114466742784,0.35539776826324915,-0.6858657534374093,-0.06989709164157157,0.40001065342194636,-0.9045057768956238,-0.18353187662862455,0.3618425713843915,-0.642236370472231,-0.20362164140520525,0.32478107476478435,-0.5802944792002279,-0.20382764742697443,0.14099118713769962,-0.6644218630973221,-0.040905323769551236,0.20864494161562763,-0.9026419452114162,-0.186043689127364,0.20979315812419097,-0.5730854482013559,-0.18477224394413289,0.17628821074744097,-0.5036861615669012,-0.14339788916139287,-0.05417316775364324,-0.6024349792180699,-0.037668825656654956,-0.008342831772641496,-0.7805137793738374,-0.19752359165372474,0.0454499674450043,-0.4768688868880682,-0.13016959395713937,0.01780104062211847,-0.4209504455561009,-0.04478614623958331,-0.2560273609353498,-0.5421064866410743,-0.04149399320886577,-0.1986496658393888,-0.6406812811619056,-0.13940358318270282,-0.15381724778669986,-0.44360861913551103,-0.0916393812274379,-0.18430798137823215,-0.42252130813678374,-0.03432478729347566
A,0.0,0.0,0.0,0.34712712950399743,-0.10153475299367974,-0.13558302991549484,0.6393727611459076,-0.41536527274597285,-0.1589891017779453,0.7127170536489956,-0.7464383047722226,-0.17548853657782384,0.7466290609363663,-1.0,-0.16435709524772896,0.4781008688884873,-0.7074545616061543,0.0175169138699904,0.5258867106658783,-0.9504727632005272,-0.12676676461149827,0.4624709036199464,-0.6966943445304915,-0.18682671278356663,0.4265257213527161,-0.5432596583448978,-0.19470516100298707,0.29123278799253893,-0.7408868780904281,0.0395745385996327,0.3427296443345479,-0.9972931134239327,-0.12502438121550905,0.2932144477263117,-0.6775210887543596,-0.1493351895873595,0.27728485541018205,-0.5294015779359482,-0.10892773873365304,0.09815909669094212,-0.7411001272486479,0.027015200224314542,0.13826934650574182,-0.9747161375162355,-0.15258652043282592,0.11871811258680993,-0.658308657430622,-0.10085409415518641,0.10881077234112893,-0.5081294951919203,-0.002634185794070292,-0.11221706823499841,-0.7065323188983021,0.004505180565108261,-0.03344387746391881,-0.8882534276956865,-0.09921805829410578,-0.032317310913738496,-0.6831615289892763,-0.05012491231972575,-0.051750449126088775,-0.5729958158238903,0.025446778123722875
A,0.0,0.0,0.0,0.2781024985934026,-0.1276666005744567,-0.1320699672001162,0.44610815814621774,-0.4819158048618769,-0.14873553383027283,0.4205592610822512,-0.7972287937851213,-0.14679465353712806,0.44715544331462354,-1.0,-0.11784730529936223,0.23118774182686827,-0.6869631144435316,-0.0469696349584836,0.21143245440056102,-0.8719885352790621,-0.16293525429857297,0.21642728629940894,-0.642054078911074,-0.19512554077454586,0.22340666688019256,-0.5326075396862476,-0.19635973312837032,0.04602664382047469,-0.6490637059949164,-0.02092235924211003,0.027604741074540508,-0.8403833701053394,-0.16341782105138994,0.07503989972852143,-0.5582410189355532,-0.17124294246814478,0.09024238629353788,-0.45383019840031646,-0.13341323600559593,-0.121195145198608,-0.5845485631101658,-0.02217340153120427,-0.14393943526646116,-0.7475817515717514,-0.1850547650376209,-0.0656972410382177,-0.4827200377735614,-0.1368703032819745,-0.0425498082938828,-0.3930845259592503,-0.0561113772013493,-0.2908421906526747,-0.49299175021227915,-0.03102406000297702,-0.2814781703695858,-0.6105195069150258,-0.1398339204655962,-0.21333026043265355,-0.4365825621240218,-0.10642841321472625,-0.19783481488086901,-0.3763250466376772,-0.050047395558168055
A,0.0,0.0,0.0,0.2622259808844449,-0.10847250214297369,-0.15449928695297857,0.4533973889043372,-0.4685426400056993,-0.16980119632529986,0.4705677214157185,-0.788771507297601,-0.16230182255621706,0.4727039157242562,-1.0,-0.12255478824795517,0.25224420477865894,-0.680537087807916,-0.040440607536097226,0.13361377753979725,-0.8709355315379083,-0.18518543495489978,0.12723943623130787,-0.6517212732366142,-0.242877762534569,0.18737173756673095,-0.5315304394187658,-0.2508394268610088,0.06489958473421381,-0.6354914361485764,0.004246498645807341,-0.046223310497928265,-0.822974861137603,-0.1678491081611791,-0.003529529373102635,-0.5507936471458807,-0.18609974645709562,0.07807071468459793,-0.44205077411333743,-0.14420498427546796,-0.09920497399705384,-0.5745828382853453,0.013990072256235407,-0.20449863608055283,-0.7312568511960436,-0.1671036491971144,-0.1388109770810975,-0.48103439558949584,-0.1257820606618513,-0.048392195209390934,-0.38345762197714317,-0.04072017798764994,-0.25279551779529946,-0.49951176969410055,0.012164414333150353,-0.3210155052477002,-0.6021388371179129,-0.10989669366755286,-0.2684111315130888,-0.428071116851242,-0.09075552915381829,-0.1937317157807893,-0.3533827960003953,-0.03614149279105939
A,0.0,0.0,0.0,0.21930429492858824,-0.17624752778217578,-0.129592554798191,0.32320108305629547,-0.5277351696275582,-0.1553552782511708,0.2732579421054092,-0.8065704535357738,-0.16269599975390922,0.27519000842919245,-1.0,-0.14327032997172837,0.077961185902937,-0.6722135725738971,-0.048911706158153566,0.018278630490719854,-0.8348619888101565,-0.16378797315372984,0.07272332694486049,-0.6332681395728866,-0.19883212566720923,0.1019949052690864,-0.533632412887301,-0.20105035341854702,-0.08765743476355177,-0.6041959452138734,-0.02376163300922894,-0.1466360879675996,-0.7802001661388798,-0.15932977257400177,-0.046938425676976446,-0.5352284582691686,-0.16644353659653377,-0.007518171068088434,-0.44485429527207393,-0.1285068020049899,-0.23285580531080774,-0.5126649657544787,-0.025092587578083296,-0.2751286678387011,-0.6393716906034708,-0.17527391758488864,-0.1569074995254759,-0.42264694600940783,-0.13021469659848758,-0.12076604552737573,-0.36429549222929936,-0.054237191150453265,-0.36959133805951583,-0.3990426107766979,-0.03444322426798925,-0.37291487294573256,-0.4908017512684493,-0.12650149479979106,-0.27439755723810044,-0.3536448400365599,-0.09002440526692455,-0.24959248265113382,-0.3167086088814143,-0.03456614886401359
A,0.0,0.0,0.0,0.26560993749695677,-0.18198560227940977,-0.07796342555844328,0.38842418007894297,-0.5278904379099353,-0.07786599358419952,0.3429536977199781,-0.8109336997563689,-0.07226909915308796,0.36740599931045764,-1.0,-0.04495577668162846,0.1331559737713322,-0.6935344818629527,-0.01341758137507668,0.13555353464023642,-0.8897562862612759,-0.10473350457613241,0.1844494328966288,-0.6729206588807949,-0.12303080672906244,0.1755759135972775,-0.5653599152151579,-0.1186471330790432,-0.027780053850348194,-0.6388921540156126,-0.012643456469911217,-0.023317235587775882,-0.8530208306598451,-0.12915538105123103,0.05974644632686722,-0.5831357081453327,-0.13874217063742306,0.046842546953099494,-0.4751830743917799,-0.11188693780118959,-0.17879229898349508,-0.5565096464885205,-0.030750389293671368,-0.16237166624555424,-0.7403019418215633,-0.1748596608358184,-0.059899147552009535,-0.48498852606700893,-0.13103289287827508,-0.06884573205691807,-0.3927970848948611,-0.06069557199684024,-0.34037614147535444,-0.45057363487266916,-0.05050774948991519,-0.28549487748885727,-0.6010905417175647,-0.14343144330053972,-0.20453113226414021,-0.4393631522115591,-0.10149111673782184,-0.22366747682369995,-0.3684848483487011,-0.0464067507149508
